Group,Hyperparameters,Train Accuracy,Train Precision,Train Recall,Train F1-Score,Test Accuracy,Test Precision,Test Recall,Test F1-Score
ANN_Best,"{'hidden_layer_sizes': (128, 64), 'activation': 'relu', 'alpha': 1e-05, 'learning_rate': 'adaptive', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.7283881120409541,0.7449138314043887,0.7283881120409541,0.7290313510975157,0.6656930693069307,0.6859270843732561,0.6656930693069307,0.6654345523168709
ANN_Best,"{'hidden_layer_sizes': (50, 25), 'activation': 'relu', 'alpha': 1e-05, 'learning_rate': 'constant', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.7006282511450344,0.7345308651510394,0.7006282511450344,0.7024849772806263,0.6507029702970297,0.6799049414397886,0.6507029702970297,0.6510301124564716
ANN_Best,"{'hidden_layer_sizes': (50, 25), 'activation': 'relu', 'alpha': 1e-05, 'learning_rate': 'adaptive', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.7006282511450344,0.7345308651510394,0.7006282511450344,0.7024849772806263,0.6507029702970297,0.6799049414397886,0.6507029702970297,0.6510301124564716
ANN_Best,"{'hidden_layer_sizes': (50, 25), 'activation': 'relu', 'alpha': 0.001, 'learning_rate': 'constant', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.6915834503057472,0.7221273547084823,0.6915834503057472,0.6937530008425645,0.6458019801980198,0.6722058090790656,0.6458019801980198,0.6463292829544428
ANN_Best,"{'hidden_layer_sizes': (50, 25), 'activation': 'relu', 'alpha': 0.001, 'learning_rate': 'adaptive', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.6915834503057472,0.7221273547084823,0.6915834503057472,0.6937530008425645,0.6458019801980198,0.6722058090790656,0.6458019801980198,0.6463292829544428
ANN_Best,"{'hidden_layer_sizes': (50, 25), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'constant', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.699852104774903,0.7284005448257115,0.699852104774903,0.702270975535169,0.6457821782178218,0.6714453269972048,0.6457821782178218,0.6475129947308548
ANN_Best,"{'hidden_layer_sizes': (50, 25), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'adaptive', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.699852104774903,0.7284005448257115,0.699852104774903,0.702270975535169,0.6457821782178218,0.6714453269972048,0.6457821782178218,0.6475129947308548
ANN_Best,"{'hidden_layer_sizes': (50, 25), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'constant', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.699852104774903,0.7284005448257115,0.699852104774903,0.702270975535169,0.6457821782178218,0.6714453269972048,0.6457821782178218,0.6475129947308548
ANN_Best,"{'hidden_layer_sizes': (50, 25), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'adaptive', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.699852104774903,0.7284005448257115,0.699852104774903,0.702270975535169,0.6457821782178218,0.6714453269972048,0.6457821782178218,0.6475129947308548
ANN_Best,"{'hidden_layer_sizes': (32, 16), 'activation': 'relu', 'alpha': 1e-05, 'learning_rate': 'constant', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.6444069377188679,0.6767593726321361,0.6444069377188679,0.6487089540238341,0.6131089108910891,0.6494419286955418,0.6131089108910891,0.6134450156981291
ANN_Best,"{'hidden_layer_sizes': (32, 16), 'activation': 'relu', 'alpha': 1e-05, 'learning_rate': 'adaptive', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.6444069377188679,0.6767593726321361,0.6444069377188679,0.6487089540238341,0.6131089108910891,0.6494419286955418,0.6131089108910891,0.6134450156981291
ANN_Best,"{'hidden_layer_sizes': (32, 16), 'activation': 'relu', 'alpha': 0.001, 'learning_rate': 'constant', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.638674358513568,0.6711961014909317,0.638674358513568,0.6436965267975682,0.6111287128712871,0.6416352454879595,0.6111287128712871,0.6118689505246068
ANN_Best,"{'hidden_layer_sizes': (32, 16), 'activation': 'relu', 'alpha': 0.001, 'learning_rate': 'adaptive', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.638674358513568,0.6711961014909317,0.638674358513568,0.6436965267975682,0.6111287128712871,0.6416352454879595,0.6111287128712871,0.6118689505246068
ANN_Best,"{'hidden_layer_sizes': (32, 16), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'constant', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.6289674290515763,0.6567156863010504,0.6289674290515763,0.6326215495539833,0.6042079207920792,0.6333827468030113,0.6042079207920792,0.6037473204155945
ANN_Best,"{'hidden_layer_sizes': (32, 16), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'adaptive', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.6289674290515763,0.6567156863010504,0.6289674290515763,0.6326215495539833,0.6042079207920792,0.6333827468030113,0.6042079207920792,0.6037473204155945
ANN_Best,"{'hidden_layer_sizes': (32, 16), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'constant', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.6289674290515763,0.6567156863010504,0.6289674290515763,0.6326215495539833,0.6042079207920792,0.6333827468030113,0.6042079207920792,0.6037473204155945
ANN_Best,"{'hidden_layer_sizes': (32, 16), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate': 'adaptive', 'solver': 'adam', 'max_iter': 1000, 'random_state': 42, 'early_stopping': True, 'n_iter_no_change': 100}",0.6289674290515763,0.6567156863010504,0.6289674290515763,0.6326215495539833,0.6042079207920792,0.6333827468030113,0.6042079207920792,0.6037473204155945
